,d,r,c
6637,218,0,42
6638,221,0,42
6639,223,0,42
6640,224,0,42
6641,225,0,42
6642,226,0,42
6643,229,0,42
6644,230,0,42
6645,231,0,42
6646,232,0,42
6647,233,0,42
6648,235,0,42
6649,236,0,42
6650,242,0,42
6651,243,0,42
6652,245,0,42
6653,248,0,42
6654,252,0,42
6655,254,0,42
6656,255,0,42
6657,257,0,42
6658,260,0,42
6659,261,0,42
6660,262,0,42
6661,264,0,42
6662,266,0,42
6663,267,0,42
6664,268,0,42
6665,269,0,42
6666,270,0,42
6667,272,0,42
6668,274,0,42
6669,276,0,42
6670,277,0,42
6671,278,0,42
6672,281,0,42
6673,283,0,42
6674,284,0,42
6675,286,0,42
6676,288,0,42
6677,297,0,42
6678,298,0,42
6679,301,0,42
6680,305,0,42
6681,314,1,42
6682,317,0,42
6683,318,0,42
6684,323,0,42
6685,324,0,42
6686,329,0,42
6687,330,0,42
6688,333,0,42
6689,2,1,43
6690,4,1,43
6691,7,1,43
6692,11,1,43
6693,13,0,43
6694,19,1,43
6695,20,1,43
6696,21,1,43
6697,22,1,43
6698,30,1,43
6699,31,1,43
6700,32,0,43
6701,33,1,43
6702,34,1,43
6703,40,1,43
6704,44,0,43
6705,46,0,43
6706,49,1,43
6707,50,1,43
6708,52,0,43
6709,58,0,43
6710,60,0,43
6711,62,0,43
6712,63,0,43
6713,64,0,43
6714,65,0,43
6715,67,0,43
6716,69,0,43
6717,70,0,43
6718,71,0,43
6719,72,0,43
6720,73,0,43
6721,74,0,43
6722,76,0,43
6723,78,0,43
6724,79,0,43
6725,80,0,43
6726,85,0,43
6727,88,0,43
6728,91,0,43
6729,92,0,43
6730,93,0,43
6731,94,0,43
6732,95,0,43
6733,96,0,43
6734,97,0,43
6735,98,0,43
6736,99,0,43
6737,100,0,43
6738,105,0,43
6739,114,0,43
6740,116,0,43
6741,118,0,43
6742,120,0,43
6743,121,0,43
6744,123,0,43
6745,126,0,43
6746,127,0,43
6747,131,0,43
6748,132,0,43
6749,134,0,43
6750,135,0,43
6751,136,0,43
6752,137,0,43
6753,138,0,43
6754,141,0,43
6755,142,0,43
6756,144,0,43
6757,147,0,43
6758,149,0,43
6759,156,0,43
6760,157,0,43
6761,158,0,43
6762,159,0,43
6763,162,1,43
6764,165,0,43
6765,168,0,43
6766,174,0,43
6767,175,0,43
6768,177,1,43
6769,183,0,43
6770,184,0,43
6771,185,0,43
6772,186,0,43
6773,189,0,43
6774,190,0,43
6775,192,0,43
6776,193,0,43
6777,195,0,43
6778,196,0,43
6779,197,0,43
6780,198,0,43
6781,199,0,43
6782,200,0,43
6783,201,0,43
6784,202,0,43
6785,203,0,43
6786,204,0,43
6787,206,0,43
6788,207,0,43
6789,209,0,43
6790,211,0,43
6791,218,0,43
6792,220,0,43
6793,221,0,43
6794,223,0,43
6795,224,0,43
6796,225,0,43
6797,226,0,43
6798,228,0,43
6799,229,0,43
6800,230,0,43
6801,232,0,43
6802,233,0,43
6803,234,0,43
6804,236,0,43
6805,237,0,43
6806,238,0,43
6807,239,0,43
6808,243,0,43
6809,248,0,43
6810,250,0,43
6811,252,0,43
6812,253,0,43
6813,254,0,43
6814,255,0,43
6815,257,0,43
6816,258,0,43
6817,259,0,43
6818,260,0,43
6819,261,0,43
6820,262,0,43
6821,263,0,43
6822,264,0,43
6823,265,0,43
6824,266,0,43
6825,267,0,43
6826,268,0,43
6827,269,0,43
6828,270,0,43
6829,271,0,43
6830,272,0,43
6831,274,0,43
6832,275,0,43
6833,276,0,43
6834,278,0,43
6835,281,0,43
6836,283,0,43
6837,286,0,43
6838,296,1,43
6839,297,0,43
6840,298,0,43
6841,299,0,43
6842,301,0,43
6843,302,0,43
6844,304,0,43
6845,308,0,43
6846,327,0,43
6847,329,0,43
6848,330,0,43
6849,333,0,43
6850,3,0,44
6851,4,1,44
6852,6,0,44
6853,13,0,44
6854,19,1,44
6855,27,0,44
6856,32,0,44
6857,35,0,44
6858,37,0,44
6859,42,0,44
6860,46,0,44
6861,47,0,44
6862,51,0,44
6863,58,0,44
6864,60,0,44
6865,62,0,44
6866,64,0,44
6867,65,0,44
6868,67,0,44
6869,69,0,44
6870,70,0,44
6871,71,0,44
6872,72,0,44
6873,73,0,44
6874,74,0,44
6875,75,0,44
6876,78,0,44
6877,79,0,44
6878,80,0,44
6879,82,0,44
6880,83,0,44
6881,85,0,44
6882,86,0,44
6883,88,0,44
6884,90,0,44
6885,91,0,44
6886,92,0,44
6887,93,0,44
6888,94,0,44
6889,95,0,44
6890,96,0,44
6891,97,0,44
6892,98,0,44
6893,100,0,44
6894,101,0,44
6895,103,0,44
6896,105,0,44
6897,108,0,44
6898,109,0,44
6899,110,0,44
6900,112,0,44
6901,113,0,44
6902,114,0,44
6903,116,0,44
6904,117,0,44
6905,118,0,44
6906,119,0,44
6907,120,0,44
6908,121,0,44
6909,122,0,44
6910,123,0,44
6911,124,0,44
6912,125,0,44
6913,126,0,44
6914,127,0,44
6915,128,0,44
6916,129,0,44
6917,130,0,44
6918,131,0,44
6919,132,0,44
6920,134,0,44
6921,135,0,44
6922,136,0,44
6923,138,0,44
6924,141,0,44
6925,142,0,44
6926,143,0,44
6927,144,0,44
6928,145,0,44
6929,146,0,44
6930,147,0,44
6931,149,0,44
6932,150,0,44
6933,151,0,44
6934,152,0,44
6935,153,0,44
6936,155,0,44
6937,156,0,44
6938,157,0,44
6939,162,1,44
6940,164,0,44
6941,165,0,44
6942,166,0,44
6943,167,0,44
6944,175,0,44
6945,177,1,44
6946,193,0,44
6947,195,0,44
6948,197,0,44
6949,198,0,44
6950,200,0,44
6951,201,0,44
6952,202,0,44
6953,203,0,44
6954,206,0,44
6955,207,0,44
6956,208,0,44
6957,209,0,44
6958,210,0,44
6959,213,0,44
6960,214,0,44
6961,217,0,44
6962,218,0,44
6963,220,0,44
6964,221,0,44
6965,223,0,44
6966,224,0,44
6967,225,0,44
6968,226,0,44
6969,227,0,44
6970,228,0,44
6971,229,0,44
6972,230,0,44
6973,231,0,44
6974,232,0,44
6975,233,0,44
6976,235,0,44
6977,236,0,44
6978,237,0,44
6979,238,0,44
6980,241,0,44
6981,242,0,44
6982,243,0,44
6983,245,0,44
6984,248,0,44
6985,249,0,44
6986,250,0,44
6987,252,0,44
6988,253,0,44
6989,254,0,44
6990,255,0,44
6991,257,0,44
6992,258,0,44
6993,259,0,44
6994,260,0,44
6995,261,0,44
6996,262,0,44
6997,263,0,44
6998,264,0,44
6999,265,0,44
7000,266,0,44
7001,267,0,44
7002,268,0,44
7003,269,0,44
7004,270,0,44
7005,271,0,44
7006,272,0,44
7007,273,0,44
7008,274,0,44
7009,275,0,44
7010,276,0,44
7011,277,0,44
7012,301,0,44
7013,303,0,44
7014,304,0,44
7015,306,0,44
7016,307,0,44
7017,308,0,44
7018,311,0,44
7019,312,0,44
7020,313,0,44
7021,329,0,44
7022,333,0,44
7023,334,0,44
7024,335,0,44
7025,337,0,44
7026,339,0,44
7027,340,0,44
7028,342,0,44
7029,343,0,44
7030,0,1,45
7031,2,1,45
7032,4,1,45
7033,5,1,45
7034,7,1,45
7035,9,1,45
7036,10,1,45
7037,11,1,45
7038,17,1,45
7039,19,1,45
7040,20,1,45
7041,21,1,45
7042,22,1,45
7043,24,1,45
7044,26,1,45
7045,28,1,45
7046,33,1,45
7047,40,1,45
7048,41,1,45
7049,44,0,45
7050,49,1,45
7051,58,0,45
7052,60,0,45
7053,63,0,45
7054,64,0,45
7055,65,0,45
7056,66,0,45
7057,67,0,45
7058,69,0,45
7059,70,0,45
7060,73,0,45
7061,80,0,45
7062,83,0,45
7063,86,0,45
7064,88,0,45
7065,89,0,45
7066,91,0,45
7067,92,0,45
7068,99,0,45
7069,100,0,45
7070,101,0,45
7071,105,0,45
7072,112,0,45
7073,114,0,45
7074,116,0,45
7075,121,0,45
7076,122,0,45
7077,123,0,45
7078,125,0,45
7079,127,0,45
7080,131,0,45
7081,132,0,45
7082,134,0,45
7083,136,0,45
7084,138,0,45
7085,140,0,45
7086,143,0,45
7087,144,0,45
7088,146,0,45
7089,147,0,45
7090,157,0,45
7091,158,0,45
7092,159,0,45
7093,161,1,45
7094,162,1,45
7095,183,0,45
7096,186,0,45
7097,192,0,45
7098,193,0,45
7099,196,0,45
7100,198,0,45
7101,200,0,45
7102,201,0,45
7103,202,0,45
7104,203,0,45
7105,206,0,45
7106,207,0,45
7107,209,0,45
7108,210,0,45
7109,218,0,45
7110,221,0,45
7111,223,0,45
7112,224,0,45
7113,228,0,45
7114,229,0,45
7115,230,0,45
7116,236,0,45
7117,242,0,45
7118,243,0,45
7119,248,0,45
7120,252,0,45
7121,254,0,45
7122,255,0,45
7123,256,0,45
7124,257,0,45
7125,258,0,45
7126,259,0,45
7127,260,0,45
7128,261,0,45
7129,262,0,45
7130,264,0,45
7131,265,0,45
7132,267,0,45
7133,268,0,45
7134,269,0,45
7135,270,0,45
7136,271,0,45
7137,272,0,45
7138,278,0,45
7139,279,0,45
7140,280,0,45
7141,281,0,45
7142,283,0,45
7143,284,0,45
7144,286,0,45
7145,301,0,45
7146,305,0,45
7147,306,0,45
7148,314,1,45
7149,0,1,46
7150,2,1,46
7151,4,1,46
7152,5,1,46
7153,6,1,46
7154,7,1,46
7155,9,1,46
7156,10,1,46
7157,11,1,46
7158,13,0,46
7159,19,1,46
7160,21,1,46
7161,22,1,46
7162,26,1,46
7163,27,0,46
7164,28,1,46
7165,29,1,46
7166,31,1,46
7167,32,0,46
7168,33,1,46
7169,34,1,46
7170,40,1,46
7171,44,0,46
7172,46,0,46
7173,49,1,46
7174,50,1,46
7175,58,0,46
7176,60,0,46
7177,62,0,46
7178,63,0,46
7179,64,0,46
7180,65,0,46
7181,67,0,46
7182,70,0,46
7183,71,0,46
7184,72,0,46
7185,73,0,46
7186,74,0,46
7187,75,0,46
7188,78,0,46
7189,79,0,46
7190,80,0,46
7191,84,1,46
7192,88,0,46
7193,89,0,46
7194,91,0,46
7195,92,0,46
7196,93,0,46
7197,94,0,46
7198,95,0,46
7199,99,0,46
7200,103,0,46
7201,105,0,46
7202,112,0,46
7203,114,0,46
7204,116,0,46
7205,117,0,46
7206,119,0,46
7207,121,0,46
7208,122,0,46
7209,123,0,46
7210,125,0,46
7211,127,0,46
7212,131,0,46
7213,132,0,46
7214,134,0,46
7215,136,0,46
7216,138,0,46
7217,141,0,46
7218,144,0,46
7219,146,0,46
7220,147,0,46
7221,157,0,46
7222,158,0,46
7223,161,1,46
7224,162,1,46
7225,166,0,46
7226,167,0,46
7227,183,0,46
7228,185,0,46
7229,186,0,46
7230,192,0,46
7231,193,0,46
7232,195,0,46
7233,197,0,46
7234,198,0,46
7235,200,0,46
7236,201,0,46
7237,202,0,46
7238,203,0,46
7239,206,0,46
7240,207,0,46
7241,209,0,46
7242,210,0,46
7243,215,1,46
7244,218,0,46
7245,220,0,46
7246,221,0,46
7247,223,0,46
7248,224,0,46
7249,225,0,46
7250,228,0,46
7251,229,0,46
7252,230,0,46
7253,232,0,46
7254,236,0,46
7255,237,0,46
7256,248,0,46
7257,252,0,46
7258,254,0,46
7259,258,0,46
7260,259,0,46
7261,261,0,46
7262,262,0,46
7263,264,0,46
7264,267,0,46
7265,268,0,46
7266,269,0,46
7267,270,0,46
7268,271,0,46
7269,272,0,46
7270,274,0,46
7271,276,0,46
7272,278,0,46
7273,279,0,46
7274,281,0,46
7275,283,0,46
7276,286,0,46
7277,297,0,46
7278,298,0,46
7279,301,0,46
7280,314,1,46
7281,329,0,46
7282,333,0,46
7283,0,1,47
7284,4,1,47
7285,5,1,47
7286,6,1,47
7287,7,1,47
7288,11,1,47
7289,13,0,47
7290,20,1,47
7291,22,1,47
7292,24,1,47
7293,28,1,47
7294,32,0,47
7295,33,1,47
7296,34,1,47
7297,36,0,47
7298,37,0,47
7299,40,1,47
7300,44,0,47
7301,46,0,47
7302,49,1,47
7303,51,0,47
7304,52,0,47
7305,58,0,47
7306,60,0,47
7307,62,0,47
7308,63,0,47
7309,64,0,47
7310,65,0,47
7311,67,0,47
7312,69,0,47
7313,70,0,47
7314,71,0,47
7315,72,0,47
7316,73,0,47
7317,74,0,47
7318,75,0,47
7319,76,0,47
7320,77,0,47
7321,78,0,47
7322,79,0,47
7323,80,0,47
7324,85,0,47
7325,86,0,47
7326,88,0,47
7327,91,0,47
7328,92,0,47
7329,94,0,47
7330,95,0,47
7331,97,0,47
7332,99,0,47
7333,100,0,47
7334,103,0,47
7335,105,0,47
7336,108,0,47
7337,109,0,47
7338,112,0,47
7339,114,0,47
7340,116,0,47
7341,117,0,47
7342,118,0,47
7343,121,0,47
7344,122,0,47
7345,123,0,47
7346,126,0,47
7347,127,0,47
7348,129,0,47
7349,131,0,47
7350,132,0,47
7351,134,0,47
7352,135,0,47
7353,136,0,47
7354,138,0,47
7355,140,0,47
7356,142,0,47
7357,143,0,47
7358,144,0,47
7359,146,0,47
7360,147,0,47
7361,151,0,47
7362,153,0,47
7363,157,0,47
7364,158,0,47
7365,161,1,47
7366,162,1,47
7367,166,0,47
7368,174,0,47
7369,175,0,47
7370,185,0,47
7371,186,0,47
7372,189,0,47
7373,192,0,47
7374,193,0,47
7375,195,0,47
7376,196,0,47
7377,197,0,47
7378,198,0,47
7379,200,0,47
7380,201,0,47
7381,202,0,47
7382,203,0,47
7383,204,0,47
7384,206,0,47
7385,207,0,47
7386,208,0,47
7387,209,0,47
7388,210,0,47
7389,213,0,47
7390,217,0,47
7391,218,0,47
7392,220,0,47
7393,221,0,47
7394,223,0,47
7395,224,0,47
7396,228,0,47
7397,229,0,47
7398,230,0,47
7399,231,0,47
7400,232,0,47
7401,233,0,47
7402,235,0,47
7403,236,0,47
7404,237,0,47
7405,238,0,47
7406,241,0,47
7407,242,0,47
7408,243,0,47
7409,245,0,47
7410,248,0,47
7411,252,0,47
7412,254,0,47
7413,255,0,47
7414,257,0,47
7415,258,0,47
7416,259,0,47
7417,260,0,47
7418,261,0,47
7419,262,0,47
7420,264,0,47
7421,265,0,47
7422,266,0,47
7423,267,0,47
7424,268,0,47
7425,269,0,47
7426,270,0,47
7427,271,0,47
7428,272,0,47
7429,273,0,47
7430,274,0,47
7431,276,0,47
7432,278,0,47
7433,281,0,47
7434,283,0,47
7435,284,0,47
7436,285,0,47
7437,286,0,47
7438,291,1,47
7439,301,0,47
7440,307,0,47
7441,308,0,47
7442,328,0,47
7443,329,0,47
7444,337,0,47
7445,339,0,47
7446,340,0,47
7447,2,1,48
7448,3,0,48
7449,4,1,48
7450,6,0,48
7451,7,1,48
7452,11,1,48
7453,12,1,48
7454,17,1,48
7455,19,1,48
7456,20,1,48
7457,22,1,48
7458,32,0,48
7459,35,0,48
7460,36,0,48
7461,37,0,48
7462,44,0,48
7463,47,0,48
7464,49,1,48
7465,50,1,48
7466,54,0,48
7467,55,0,48
7468,56,0,48
7469,57,0,48
7470,58,0,48
7471,60,0,48
7472,62,0,48
7473,63,0,48
7474,64,0,48
7475,65,0,48
7476,67,0,48
7477,69,0,48
7478,71,0,48
7479,72,0,48
7480,74,0,48
7481,75,0,48
7482,79,0,48
7483,80,0,48
7484,85,0,48
7485,88,0,48
7486,89,0,48
7487,91,0,48
7488,92,0,48
7489,93,0,48
7490,94,0,48
7491,95,0,48
7492,99,0,48
7493,100,0,48
7494,101,0,48
7495,103,0,48
7496,104,0,48
7497,105,0,48
7498,106,0,48
7499,109,0,48
7500,112,0,48
7501,113,0,48
7502,114,0,48
7503,116,0,48
7504,117,0,48
7505,118,0,48
7506,119,0,48
7507,120,0,48
7508,121,0,48
7509,122,0,48
7510,123,0,48
7511,125,0,48
7512,126,0,48
7513,127,0,48
7514,128,0,48
7515,129,0,48
7516,130,0,48
7517,131,0,48
7518,132,0,48
7519,134,0,48
7520,135,0,48
7521,136,0,48
7522,138,0,48
7523,139,0,48
7524,140,0,48
7525,141,0,48
7526,142,0,48
7527,144,0,48
7528,146,0,48
7529,147,0,48
7530,148,0,48
7531,149,0,48
7532,151,0,48
7533,152,0,48
7534,155,0,48
7535,156,0,48
7536,157,0,48
7537,158,0,48
7538,159,0,48
7539,160,0,48
7540,173,1,48
7541,174,1,48
7542,177,1,48
7543,179,0,48
7544,181,0,48
7545,183,0,48
7546,184,0,48
7547,186,0,48
7548,187,0,48
7549,188,0,48
7550,189,0,48
7551,190,0,48
7552,192,0,48
7553,193,0,48
7554,197,0,48
7555,198,0,48
7556,200,0,48
7557,202,0,48
7558,203,0,48
7559,204,0,48
7560,206,0,48
7561,209,0,48
7562,218,0,48
7563,220,0,48
7564,221,0,48
7565,223,0,48
7566,228,0,48
7567,229,0,48
7568,230,0,48
7569,231,0,48
7570,233,0,48
7571,235,0,48
7572,237,0,48
7573,238,0,48
7574,239,0,48
7575,240,0,48
7576,241,0,48
7577,242,0,48
7578,243,0,48
7579,245,0,48
7580,247,0,48
7581,248,0,48
7582,249,0,48
7583,254,0,48
7584,255,0,48
7585,256,0,48
7586,257,0,48
7587,258,0,48
7588,259,0,48
7589,260,0,48
7590,261,0,48
7591,262,0,48
7592,263,0,48
7593,264,0,48
7594,265,0,48
7595,266,0,48
7596,267,0,48
7597,269,0,48
7598,270,0,48
7599,271,0,48
7600,272,0,48
7601,273,0,48
7602,274,0,48
7603,276,0,48
7604,277,0,48
7605,278,0,48
7606,279,0,48
7607,280,0,48
7608,281,0,48
7609,282,0,48
7610,283,0,48
7611,284,0,48
7612,286,0,48
7613,294,0,48
7614,297,0,48
7615,304,0,48
7616,309,0,48
7617,310,0,48
7618,314,1,48
7619,320,0,48
7620,321,0,48
7621,324,0,48
7622,329,0,48
7623,331,0,48
7624,339,0,48
7625,0,1,49
7626,2,1,49
7627,4,1,49
7628,11,1,49
7629,13,0,49
7630,17,1,49
7631,19,1,49
7632,21,1,49
7633,22,1,49
7634,26,1,49
7635,27,0,49
7636,28,1,49
7637,36,0,49
7638,37,0,49
7639,40,1,49
7640,42,0,49
7641,44,0,49
7642,46,0,49
7643,49,1,49
7644,50,1,49
7645,58,0,49
7646,60,0,49
7647,62,0,49
7648,64,0,49
7649,65,0,49
7650,67,0,49
7651,69,0,49
7652,70,0,49
7653,71,0,49
7654,72,0,49
7655,73,0,49
7656,78,0,49
7657,79,0,49
7658,80,0,49
7659,83,0,49
7660,85,0,49
7661,88,0,49
7662,89,0,49
7663,91,0,49
7664,92,0,49
7665,93,0,49
7666,94,0,49
7667,95,0,49
7668,99,0,49
7669,100,0,49
7670,103,0,49
7671,105,0,49
7672,109,0,49
7673,112,0,49
7674,113,0,49
7675,114,0,49
7676,116,0,49
7677,117,0,49
7678,118,0,49
7679,119,0,49
7680,121,0,49
7681,122,0,49
7682,123,0,49
7683,127,0,49
7684,128,0,49
7685,131,0,49
7686,132,0,49
7687,134,0,49
7688,135,0,49
7689,136,0,49
7690,137,0,49
7691,140,0,49
7692,142,0,49
7693,143,0,49
7694,144,0,49
7695,146,0,49
7696,147,0,49
7697,150,0,49
7698,154,1,49
7699,157,0,49
7700,158,0,49
7701,159,0,49
7702,161,1,49
7703,162,1,49
7704,173,1,49
7705,175,0,49
7706,177,1,49
7707,179,0,49
7708,181,0,49
7709,183,0,49
7710,184,0,49
7711,186,0,49
7712,188,0,49
7713,189,0,49
7714,190,0,49
7715,192,0,49
7716,193,0,49
7717,195,0,49
7718,196,0,49
7719,198,0,49
7720,200,0,49
7721,201,0,49
7722,202,0,49
7723,204,0,49
7724,206,0,49
7725,207,0,49
7726,208,0,49
7727,209,0,49
7728,218,0,49
7729,220,0,49
7730,221,0,49
7731,223,0,49
7732,224,0,49
7733,225,0,49
7734,226,0,49
7735,228,0,49
7736,229,0,49
7737,230,0,49
7738,231,0,49
7739,232,0,49
7740,233,0,49
7741,234,0,49
7742,236,0,49
7743,237,0,49
7744,238,0,49
7745,241,0,49
7746,242,0,49
7747,243,0,49
7748,248,0,49
7749,252,0,49
7750,254,0,49
7751,255,0,49
7752,257,0,49
7753,258,0,49
7754,259,0,49
7755,260,0,49
7756,261,0,49
7757,262,0,49
7758,264,0,49
7759,266,0,49
7760,267,0,49
7761,268,0,49
7762,269,0,49
7763,270,0,49
7764,271,0,49
7765,272,0,49
7766,274,0,49
7767,275,0,49
7768,277,0,49
7769,278,0,49
7770,279,0,49
7771,281,0,49
7772,283,0,49
7773,284,0,49
7774,286,0,49
7775,288,0,49
7776,297,0,49
7777,304,0,49
7778,308,0,49
7779,317,0,49
7780,319,0,49
7781,329,0,49
7782,333,0,49
7783,339,0,49
7784,340,0,49
7785,4,1,50
7786,6,0,50
7787,11,1,50
7788,13,0,50
7789,19,1,50
7790,20,1,50
7791,22,0,50
7792,29,0,50
7793,30,1,50
7794,32,0,50
7795,35,0,50
7796,36,0,50
7797,37,0,50
7798,39,0,50
7799,42,0,50
7800,44,0,50
7801,46,0,50
7802,47,0,50
7803,48,0,50
7804,50,0,50
7805,52,0,50
7806,53,0,50
7807,58,0,50
7808,60,0,50
7809,62,0,50
7810,63,0,50
7811,64,0,50
7812,65,0,50
7813,67,0,50
7814,69,0,50
7815,70,0,50
7816,71,0,50
7817,72,0,50
7818,73,0,50
7819,75,0,50
7820,76,0,50
7821,77,0,50
7822,78,0,50
7823,79,0,50
7824,80,0,50
7825,83,0,50
7826,85,0,50
7827,86,0,50
7828,88,0,50
7829,89,0,50
7830,91,0,50
7831,92,0,50
7832,94,0,50
7833,95,0,50
7834,96,0,50
7835,98,0,50
7836,99,0,50
7837,100,0,50
7838,101,0,50
7839,103,0,50
7840,105,0,50
7841,107,0,50
7842,108,0,50
7843,109,0,50
7844,112,0,50
7845,113,0,50
7846,114,0,50
7847,115,0,50
7848,116,0,50
7849,117,0,50
7850,118,0,50
7851,119,0,50
7852,120,0,50
7853,121,0,50
7854,122,0,50
7855,123,0,50
7856,125,0,50
7857,126,0,50
7858,127,0,50
7859,131,0,50
7860,132,0,50
7861,133,0,50
7862,134,0,50
7863,135,0,50
7864,136,0,50
7865,137,0,50
7866,138,0,50
7867,140,0,50
7868,141,0,50
7869,142,0,50
7870,143,0,50
7871,144,0,50
7872,145,0,50
7873,146,0,50
7874,147,0,50
7875,148,0,50
7876,149,0,50
7877,150,0,50
7878,151,0,50
7879,152,0,50
7880,153,0,50
7881,156,0,50
7882,157,0,50
7883,158,0,50
7884,159,0,50
7885,161,1,50
7886,166,0,50
7887,167,0,50
7888,168,0,50
7889,175,0,50
7890,183,0,50
7891,185,0,50
7892,186,0,50
7893,189,0,50
7894,192,0,50
7895,193,0,50
7896,195,0,50
7897,196,0,50
7898,197,0,50
7899,198,0,50
7900,200,0,50
7901,201,0,50
7902,202,0,50
7903,203,0,50
7904,204,0,50
7905,206,0,50
7906,207,0,50
7907,208,0,50
7908,209,0,50
7909,210,0,50
7910,217,0,50
7911,218,0,50
7912,220,0,50
7913,221,0,50
7914,223,0,50
7915,224,0,50
7916,225,0,50
7917,226,0,50
7918,227,0,50
7919,228,0,50
7920,230,0,50
7921,232,0,50
7922,233,0,50
7923,235,0,50
7924,236,0,50
7925,237,0,50
7926,238,0,50
7927,242,0,50
7928,243,0,50
7929,245,0,50
7930,248,0,50
7931,249,0,50
7932,250,0,50
7933,251,0,50
7934,252,0,50
7935,253,0,50
7936,254,0,50
7937,255,0,50
7938,256,0,50
7939,257,0,50
7940,258,0,50
7941,259,0,50
7942,260,0,50
7943,261,0,50
7944,262,0,50
7945,263,0,50
7946,264,0,50
7947,265,0,50
7948,266,0,50
7949,267,0,50
7950,268,0,50
7951,269,0,50
7952,270,0,50
7953,271,0,50
7954,272,0,50
7955,273,0,50
7956,274,0,50
7957,276,0,50
7958,277,0,50
7959,278,0,50
7960,279,0,50
7961,280,0,50
7962,281,0,50
7963,282,0,50
7964,283,0,50
7965,284,0,50
7966,285,0,50
7967,286,0,50
7968,301,0,50
7969,305,0,50
7970,308,0,50
7971,327,0,50
7972,328,0,50
7973,329,0,50
7974,333,0,50
7975,335,0,50
7976,339,0,50
7977,340,0,50
7978,0,1,51
7979,2,1,51
7980,4,1,51
7981,6,0,51
7982,7,1,51
7983,10,1,51
7984,11,1,51
7985,12,1,51
7986,13,0,51
7987,17,1,51
7988,20,1,51
7989,21,1,51
7990,22,1,51
7991,27,0,51
7992,32,0,51
7993,35,0,51
7994,36,0,51
7995,37,0,51
7996,44,0,51
7997,46,1,51
7998,49,1,51
7999,50,1,51
8000,57,0,51
8001,58,0,51
8002,60,0,51
8003,62,0,51
8004,64,0,51
8005,67,0,51
8006,69,0,51
8007,70,0,51
8008,72,0,51
8009,73,0,51
8010,75,0,51
8011,77,0,51
8012,79,0,51
8013,80,0,51
8014,83,0,51
8015,85,0,51
8016,86,0,51
8017,88,0,51
8018,89,0,51
8019,91,0,51
8020,92,0,51
8021,93,0,51
8022,94,0,51
8023,95,0,51
8024,99,0,51
8025,100,0,51
8026,101,0,51
8027,102,0,51
8028,103,0,51
8029,104,0,51
8030,105,0,51
8031,106,0,51
8032,107,0,51
8033,109,0,51
8034,111,0,51
8035,112,0,51
8036,113,0,51
8037,114,0,51
8038,116,0,51
8039,117,0,51
8040,118,0,51
8041,119,0,51
8042,121,0,51
8043,122,0,51
8044,123,0,51
8045,127,0,51
8046,131,0,51
8047,132,0,51
8048,135,0,51
8049,136,0,51
8050,137,0,51
8051,138,0,51
8052,139,0,51
8053,140,0,51
8054,142,0,51
8055,144,0,51
8056,147,0,51
8057,148,0,51
8058,153,0,51
8059,157,0,51
8060,158,0,51
8061,159,0,51
8062,162,1,51
8063,165,0,51
8064,166,0,51
8065,168,0,51
8066,169,0,51
8067,174,0,51
8068,175,0,51
8069,177,1,51
8070,183,0,51
8071,186,0,51
8072,189,0,51
8073,190,0,51
8074,191,0,51
8075,192,0,51
8076,193,0,51
8077,195,0,51
8078,198,0,51
8079,200,0,51
8080,201,0,51
8081,202,0,51
8082,203,0,51
8083,204,0,51
8084,205,0,51
8085,206,0,51
8086,207,0,51
8087,208,0,51
8088,209,0,51
8089,210,0,51
8090,212,0,51
8091,217,0,51
8092,218,0,51
8093,220,0,51
8094,221,0,51
8095,223,0,51
8096,224,0,51
8097,225,0,51
8098,226,0,51
8099,229,0,51
8100,230,0,51
8101,231,0,51
8102,232,0,51
8103,233,0,51
8104,234,0,51
8105,235,0,51
8106,236,0,51
8107,237,0,51
8108,238,0,51
8109,239,0,51
8110,240,0,51
8111,242,0,51
8112,243,0,51
8113,245,0,51
8114,246,0,51
8115,247,0,51
8116,248,0,51
8117,251,0,51
8118,252,0,51
8119,254,0,51
8120,255,0,51
8121,256,0,51
8122,257,0,51
8123,258,0,51
8124,260,0,51
8125,263,0,51
8126,264,0,51
8127,265,0,51
8128,267,0,51
8129,268,0,51
8130,269,0,51
8131,270,0,51
8132,271,0,51
8133,272,0,51
8134,273,0,51
8135,274,0,51
8136,275,0,51
8137,278,0,51
8138,279,0,51
8139,281,0,51
8140,283,0,51
8141,284,0,51
8142,286,0,51
8143,294,0,51
8144,297,0,51
8145,298,0,51
8146,301,0,51
8147,306,0,51
8148,308,0,51
8149,314,1,51
8150,316,1,51
8151,325,0,51
8152,328,0,51
8153,329,0,51
8154,331,0,51
8155,333,0,51
8156,2,1,52
8157,4,1,52
8158,11,1,52
8159,22,1,52
8160,27,0,52
8161,30,1,52
8162,33,1,52
8163,34,1,52
8164,36,0,52
8165,37,0,52
8166,42,0,52
8167,44,0,52
8168,46,0,52
8169,49,1,52
8170,58,0,52
8171,60,0,52
8172,62,0,52
8173,63,0,52
8174,64,0,52
8175,65,0,52
8176,67,0,52
8177,71,0,52
8178,72,0,52
8179,73,0,52
8180,75,0,52
8181,76,0,52
8182,77,0,52
8183,78,0,52
8184,79,0,52
8185,80,0,52
8186,83,0,52
8187,85,0,52
8188,86,0,52
8189,88,0,52
8190,91,0,52
